date,latitude,longitude,location,source,source_url,trigger,rainfall (mm),landslide_type,severity
2017-02-25 16:52:00,-28.708321,153.429014,Unknown,The Northern Star,{'url': 'https://www.northernstar.com.au/news/bridge-abutment-slip-causes-lane-closure/3147782/'},Unknown,810,Debris Flow,Severe
2011-01-09 00:00:00,-28.6604,153.277,Australia,northernstar,{'url': 'http://www.northernstar.com.au/story/2011/01/10/landslide-channon-lismore-weather/'},Unknown,271,Slump,Minor
2012-01-27 00:00:00,-28.5358,153.3923,Australia,northernstar,{'url': 'http://www.northernstar.com.au/story/2012/01/30/landslide-impacts-on-residents-routine/'},Unknown,806,Slump,Severe
2014-01-24 18:00:00,-28.2167,-65.8667,Argentina,TVNZ One News,{'url': 'http://tvnz.co.nz/world-news/deadly-mudslide-sweeps-through-argentina-5807752#http://tvnz.co.nz/world-news/deadly-mudslide-sweeps-through-argentina-5807752'},Unknown,873,Rockfall,Severe
2010-12-04 00:00:00,-28.131,153.2893,Australia,couriermail,{'url': 'http://www.couriermail.com.au/news/queensland-awash-thousands-stranded-and-theres-much-more-to-come/story-e6freon6-1225966052967'},Unknown,315,Landslide,Moderate
2017-03-29 18:36:00,-28.08114457,153.1081019,Unknown,News.com.au,{'url': 'http://www.news.com.au/national/breaking-news/gold-coast-residents-could-become-isolated/news-story/310b2c6f5df899347e380cbfaeec2a40'},Unknown,245,Earth Flow,Minor
2008-02-03 00:00:00,-28.0667,153.2298,Australia,goldcoast,{'url': 'http://www.goldcoast.com.au/article/2008/02/04/7404_gold-coast-top-story.html'},Unknown,808,Rockfall,Severe
2011-01-21 00:00:00,-28.0605,152.3855,Australia,warwickdailynews,{'url': 'http://www.warwickdailynews.com.au/story/2011/01/21/landslide-closes-gap-again/'},Unknown,893,Debris Flow,Severe
2011-01-07 00:00:00,-28.0481,153.2456,Australia,goldcoast,{'url': 'http://www.goldcoast.com.au/article/2011/01/10/281431_gold-coast-news.html'},Unknown,161,Rockfall,Minor
2011-01-11 00:00:00,-27.6041,151.9802,Australia,smh,{'url': 'http://www.smh.com.au/environment/weather/miners-face-2b-lost-production-20110111-19ms3.html'},Unknown,78,Slump,Minor
2013-09-16 20:40:00,-27.5685,151.9941,Australia,www.thechronicle.com.au,{'url': 'http://www.thechronicle.com.au/news/landslides-close-toowoomba-range-overnight/2022873/'},Unknown,438,Mudslide,Moderate
2010-03-01 02:00:00,-27.5659,151.9979,Australia,quest-news.whereilive,{'url': 'http://quest-news.whereilive.com.au/news/story/more-flash-floods-to-come/'},Rainfall,251,Slump,Minor
2011-01-11 00:00:00,-27.4839,152.6019,Australia,couriermail,{'url': 'http://www.couriermail.com.au/news/queensland/flood-warning-sparked-telecommunications-meltdown-in-caboolture-flood-inquiry-hears/story-e6freoof-1226052441257'},Rainfall,93,Debris Flow,Minor
2011-01-10 00:00:00,-27.4601,152.0525,Australia,smh,{'url': 'http://www.smh.com.au/environment/family-survives-mudslide-but-loses-home-20110112-19o8q.html'},Unknown,879,Mudslide,Severe
2011-01-10 00:00:00,-27.3865,152.7853,Australia,north-west-news.whereilive,{'url': 'http://north-west-news.whereilive.com.au/news/story/landslides-block-roads/'},Unknown,522,Mudslide,Moderate
2011-01-11 09:00:00,-27.3776,152.8211,Australia,thewesterner,{'url': 'http://www.thewesterner.com.au/pages/blogs.aspx?ID=3623'},Unknown,810,Debris Flow,Severe
2009-09-09 00:00:00,-26.9286,-49.3653,Brazil,redskynews.com,{'url': 'http://redskynews.com/?p=1087'},Unknown,436,Mudslide,Moderate
2011-01-11 09:00:00,-26.916,152.7436,Australia,thewesterner,{'url': 'http://www.thewesterner.com.au/pages/blogs.aspx?ID=3623'},Unknown,162,Mudslide,Minor
2008-11-24 00:00:00,-26.8833,-48.65,Brazil,abcnews.go,{'url': 'http://abcnews.go.com/International/wireStory?id=6329708'},Unknown,597,Rockfall,Moderate
2008-06-06 00:00:00,-26.8494,152.8915,Australia,merredin.yourguide,{'url': 'http://merredin.yourguide.com.au/news/national/national/general/landslide-closes-popular-glass-house-walk/784921.aspx'},Unknown,486,Earth Flow,Moderate
2015-02-21 00:00:00,-26.6913,153.0551,Australia,Sunshine Coast Daily,{'url': 'http://www.sunshinecoastdaily.com.au/news/survival-instinct-proves-powerful/2555424/'},Unknown,404,Rockfall,Moderate
2010-10-08 23:00:00,-26.6144,153.0265,Australia,wikipedia,"{'url': 'http://en.wikipedia.org/wiki/Sunshine_Coast,_Queensland'}",Unknown,813,Landslide,Severe
2009-09-08 00:00:00,-26.5833,-53.5833,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/8245351.stm'},Unknown,746,Mudslide,Moderate
2010-10-08 18:00:00,-26.3974,153.0871,Australia,sunshinecoastdaily,{'url': 'http://www.sunshinecoastdaily.com.au/story/2010/10/11/second-landslide-hits-road-noosa/'},Unknown,721,Landslide,Moderate
2010-10-10 19:00:00,-26.3938,153.0898,Australia,sunshinecoastdaily,{'url': 'http://www.sunshinecoastdaily.com.au/story/2010/10/11/second-landslide-hits-road-noosa/'},Unknown,345,Earth Flow,Moderate
2012-01-17 22:00:00,-26.3402,31.141,Swaziland,times,{'url': 'http://www.times.co.sz/News/36793.html'},Unknown,898,Mudslide,Severe
2016-07-25 09:00:00,-26.2396,-69.6364,Chile,"AGU Bloga, Dave Petley",{'url': 'http://blogs.agu.org/landslideblog/2016/07/27/atacama-desert-1/'},Unknown,831,Mudslide,Severe
2015-09-05 00:00:00,-25.8451,28.0851,South Africa,Centurion Rekord,{'url': 'http://rekordcenturion.co.za/57556/road-closed-due-to-mudslide/'},Unknown,338,Mudslide,Moderate
2011-03-09 00:00:00,-25.572,-48.7906,Brazil,asia.eurosport,{'url': 'http://asia.eurosport.com/fiawtcc/cars-and-parts-arrive-safe_sto2708168/story.shtml'},Unknown,645,Earth Flow,Moderate
2013-03-28 00:00:00,-25.4003,152.9012,Australia,www.gympietimes.com.au,{'url': 'http://www.gympietimes.com.au/news/land-slides-date-slips/1995219/'},Unknown,308,Rockfall,Moderate
2013-08-23 00:00:00,-25.4003,152.9012,Australia,www.gympietimes.com.au,{'url': 'http://www.gympietimes.com.au/news/land-slides-date-slips/1995219/'},Unknown,607,Earth Flow,Moderate
2013-08-06 00:00:00,-25.3689,-57.4476,Paraguay,Sky News,{'url': 'http://news.sky.com/story/1125098/hunt-for-buried-gold-causes-suburban-landslide'},Unknown,550,Rockfall,Moderate
2011-03-09 00:00:00,-25.0209,-51.5288,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=389394&CategoryId=14090'},Unknown,797,Landslide,Severe
2017-01-10 17:22:00,-23.916049,-65.467344,Unknown,The Bubble,{'url': 'http://www.thebubble.com/two-dead-and-more-than-a-thousand-evacuated-in-jujuy-after-biggest-landslide-in-39-years/'},Unknown,388,Slump,Moderate
2017-01-10 14:27:00,-23.91300145,-65.46576609,Unknown,Sydney Morning Herald,{'url': 'http://www.smh.com.au/world/mudslide-in-argentina-triggers-evacuation-20170112-gtq0ns.html'},Unknown,718,Mudslide,Moderate
2010-01-21 00:00:00,-23.7141,-46.4137,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=350899&CategoryId=14090'},Unknown,341,Mudslide,Moderate
2011-01-06 00:00:00,-23.6687,-46.4614,Brazil,denverpost,{'url': 'http://www.denverpost.com/nationworld/ci_17031457'},Unknown,710,Slump,Moderate
2010-01-21 00:00:00,-23.6682,-46.4617,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=350899&CategoryId=14090'},Unknown,282,Rockfall,Minor
2009-09-08 00:00:00,-23.6419326,-46.4273239,Brazil,google,{'url': 'http://www.google.com/hostednews/ap/article/ALeqM5h61-3gp8PfCUXW5fQWj9v2TVha5QD9AJD1F00'},Unknown,917,Rockfall,Severe
2010-01-21 02:00:00,-23.54612792,-46.6288398,Brazil,Herald Sun,{'url': 'http://www.heraldsun.com.au/news/breaking-news/five-dead-in-brazil-storm/story-e6frf7jx-1225822359351'},Rainfall,166,Slump,Minor
2015-03-07 23:00:00,-23.4499,-46.923,Brazil,Global Times,{'url': 'http://www.globaltimes.cn/content/910933.shtml'},Unknown,255,Rockfall,Minor
2009-12-04 00:00:00,-23.42446618,-46.71737124,Brazil,Townhall,"{'url': 'http://townhall.com/news/world/2009/12/04/brazil_20_deaths,_thousands_homeless_in_rains'}",Rainfall,470,Debris Flow,Moderate
2011-01-12 04:00:00,-23.4242,-46.6574,Brazil,smh,{'url': 'http://www.smh.com.au/environment/weather/ten--killed-in-sao-paulo--deluge-20110112-19mxl.html'},Unknown,707,Landslide,Moderate
2016-03-10 00:00:00,-23.3025,-46.5551,Brazil,The Australian,{'url': 'http://www.theaustralian.com.au/news/latest-news/flooding-kills-15-in-brazil/news-story/42dc9bda0cdf676a9e097642cb325daa'},Rainfall,173,Rockfall,Minor
2010-01-28 20:00:00,-23.2801,-46.7433,Brazil,english.cri,{'url': 'http://english.cri.cn/6966/2010/01/30/2321s546645.htm'},Unknown,137,Earth Flow,Minor
2016-03-10 00:00:00,-23.2789,-46.7392,Brazil,The Australian,{'url': 'http://www.theaustralian.com.au/news/latest-news/flooding-kills-15-in-brazil/news-story/42dc9bda0cdf676a9e097642cb325daa'},Rainfall,383,Slump,Moderate
2007-01-05 00:00:00,-23.2311,-46.6136,Brazil,Deutsche Presse-Agentur - MonstersandCritics,{'url': 'http://news.monstersandcritics.com/americas/news/article_1240141.php/Rain_leaves_at_least_20_people_dead_in_Brazil'},Rainfall,377,Debris Flow,Moderate
2011-01-06 00:00:00,-23.1864,-46.8844,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=383181&CategoryId=14090'},Unknown,471,Slump,Moderate
2010-11-24 23:00:00,-23.1812,150.748,Australia,themorningbulletin,{'url': 'http://www.themorningbulletin.com.au/story/2010/11/26/yeppoon-rock-slide-closes-one-lane-to-traffic/'},Unknown,999,Landslide,Severe
2010-01-01 06:00:00,-23.1077,-44.248,Brazil,rte,{'url': 'http://www.rte.ie/news/2010/0101/brazil.html'},Unknown,704,Slump,Moderate
2010-04-06 00:00:00,-23.0392,-43.5001,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,802,Debris Flow,Severe
2010-04-06 00:00:00,-23.0291,-43.4897,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,447,Rockfall,Moderate
2010-04-06 00:00:00,-23.0289,-43.489,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,762,Debris Flow,Severe
2010-04-06 00:00:00,-23.0189,-43.4788,Brazil,riotimesonline.com,{'url': 'http://riotimesonline.com/news/front-page/storm-rains-chaos-on-rio/'},Rainfall,431,Landslide,Moderate
2010-04-06 00:00:00,-23.0145,-43.2915,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,112,Rockfall,Minor
2010-01-01 00:00:00,-23.01374445,-44.32249842,Brazil,CNN,{'url': 'http://www.cnn.com/2010/WORLD/americas/01/01/brazil.floods/index.html'},Rainfall,640,Landslide,Moderate
2010-04-06 00:00:00,-23.0099,-43.288,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,777,Landslide,Severe
2010-01-01 00:00:00,-23.0085,-44.3228,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/8437408.stm'},Unknown,685,Debris Flow,Moderate
2010-04-06 00:00:00,-23.0085,-43.527,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,213,Debris Flow,Minor
2010-04-06 00:00:00,-23.0011,-43.2747,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,625,Slump,Moderate
2009-11-16 00:00:00,-23.0,-43.24,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=347468&CategoryId=14090'},Unknown,229,Debris Flow,Minor
2010-04-06 00:00:00,-22.9928,-43.2524,Brazil,news.google,{'url': 'http://news.google.com/news/url?sa=t&ct2=us%2F0_0_s_0_0_t&ct3=MAA4AEgAUABqAnVz&usg=AFQjCNGqL6DeBIZeNtQwqcY3vqPT_l8x1A&sig2=C-LH5rOQ18Sj4psoIgVKxg&cid=17593737277262&ei=3pvHS7CfGt3SlQfN4-uhAw&rt=SEARCH&vm=STANDARD&url=http%3A%2F%2Fwww.guardian.co.u'},Unknown,487,Slump,Moderate
2010-04-06 00:00:00,-22.9925,-43.2542,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,517,Landslide,Moderate
2010-04-06 00:00:00,-22.9849,-43.697,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,880,Slump,Severe
2010-04-06 00:00:00,-22.983,-43.1976,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,91,Earth Flow,Minor
2010-04-06 00:00:00,-22.9824,-43.2987,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,761,Rockfall,Severe
2010-04-06 00:00:00,-22.9801,-43.2328,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,411,Debris Flow,Moderate
2010-04-06 00:00:00,-22.9778,-43.2324,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,997,Earth Flow,Severe
2010-04-06 00:00:00,-22.9766,-43.2903,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,677,Slump,Moderate
2010-04-06 06:00:00,-22.9654,-43.2345,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,755,Slump,Severe
2010-04-06 00:00:00,-22.9652,-43.1992,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,585,Slump,Moderate
2010-04-06 00:00:00,-22.9638,-43.4762,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,636,Landslide,Moderate
2010-04-06 00:00:00,-22.9631,-43.0252,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,927,Landslide,Severe
2010-04-06 00:00:00,-22.962,-43.1737,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,682,Slump,Moderate
2010-04-06 00:00:00,-22.9619,-43.1773,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,437,Mudslide,Moderate
2010-04-06 00:00:00,-22.9593,-43.206,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,972,Rockfall,Severe
2010-04-06 00:00:00,-22.9577,-43.1992,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,420,Landslide,Moderate
2010-04-06 00:00:00,-22.9553,-43.2014,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,912,Earth Flow,Severe
2010-04-06 00:00:00,-22.9529,-43.2631,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,779,Debris Flow,Severe
2010-04-06 00:00:00,-22.9509,-43.2357,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,944,Mudslide,Severe
2010-04-06 00:00:00,-22.9493,-43.2063,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,469,Mudslide,Moderate
2010-04-06 00:00:00,-22.9463,-43.2103,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,384,Slump,Moderate
2010-04-06 00:00:00,-22.9458,-43.2167,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/americas/8619624.stm'},Unknown,549,Debris Flow,Moderate
2010-04-06 00:00:00,-22.945,-43.3223,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,661,Rockfall,Moderate
2009-12-31 00:00:00,-22.9428,-43.3581,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/americas/8436388.stm'},Unknown,80,Earth Flow,Minor
2010-04-06 00:00:00,-22.9428,-43.1861,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,394,Debris Flow,Moderate
2010-04-06 00:00:00,-22.9417,-43.2491,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,797,Earth Flow,Severe
2010-04-06 00:00:00,-22.9399,-43.1943,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,402,Slump,Moderate
2010-04-06 00:00:00,-22.9397,-43.2076,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,670,Landslide,Moderate
2010-04-06 00:00:00,-22.9376,-43.2421,Brazil,riotimesonline.com,{'url': 'http://riotimesonline.com/news/front-page/storm-rains-chaos-on-rio/'},Rainfall,497,Mudslide,Moderate
2010-04-06 00:00:00,-22.937,-42.4916,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,139,Landslide,Minor
2010-04-06 00:00:00,-22.9363,-43.2347,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,466,Earth Flow,Moderate
2010-04-06 00:00:00,-22.9337,-43.031,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,176,Debris Flow,Minor
2010-04-06 00:00:00,-22.9337,-43.1172,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,369,Rockfall,Moderate
2010-04-06 00:00:00,-22.9312,-43.1854,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,114,Landslide,Minor
2010-04-06 00:00:00,-22.9312,-43.2075,Brazil,guardian,{'url': 'http://www.guardian.co.uk/world/2010/apr/11/rio-brazil-slum-forced-evictions'},Unknown,412,Landslide,Moderate
2010-04-06 00:00:00,-22.9259,-43.184,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,252,Debris Flow,Minor
2010-04-06 00:00:00,-22.9255,-43.2854,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,680,Mudslide,Moderate
2010-04-06 00:00:00,-22.9251,-43.3147,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,578,Slump,Moderate
2010-04-06 00:00:00,-22.9247,-43.1993,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,631,Slump,Moderate
2010-04-06 00:00:00,-22.923,-43.0907,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,506,Landslide,Moderate
