date,latitude,longitude,location,source,source_url,trigger,rainfall (mm),landslide_type,severity
2010-03-22 23:00:00,-31.9554,115.8468,Australia,West Australian,{'url': 'http://au.news.yahoo.com/thewest/a/-/breaking/6967140/residents-flee-as-landslide-hits-home/'},Unknown,102,Unknown,Minor
2017-03-19 15:09:00,-30.829127,152.554007,Unknown,NBN News,{'url': 'http://www.nbnnews.com.au/2017/03/21/armidale-road-open-after-landslide/'},Unknown,727,Unknown,Moderate
2015-09-16 00:00:00,-30.5931,-70.9183,Chile,Sputnik News,{'url': 'http://sputniknews.com/latam/20150917/1027117593.html'},Unknown,771,Unknown,Severe
2008-06-20 00:00:00,-30.4489,30.6551,South Africa,int,{'url': 'http://www.int.iol.co.za/index.php?set_id=1&click_id=13&art_id=vn20080622091020856C538178'},Unknown,759,Unknown,Severe
2008-06-18 00:00:00,-30.3167,30.6667,South Africa,iol,{'url': 'http://www.iol.co.za/index.php?set_id=1&click_id=14&art_id=vn20080620061356465C108006'},Unknown,479,Unknown,Moderate
2012-09-06 00:00:00,-30.05,30.8833,South Africa,ecr,{'url': 'http://www.ecr.co.za/kagiso/content/en/east-coast-radio/east-coast-radio-news?oid=1726873&sn=Detail&pid=490476&SPCA-landslide--latest'},Unknown,265,Unknown,Minor
2016-05-08 00:00:00,-29.9584,30.9036,South Africa,IOL,{'url': 'http://www.iol.co.za/news/south-africa/kwazulu-natal/baby-dies-in-landslide-in-kzn-2018906'},Unknown,312,Unknown,Moderate
2009-02-06 09:00:00,-29.954,30.866,South Africa,iol,{'url': 'http://www.iol.co.za/index.php?from=rss_News&set_id=1&click_id=79&art_id=vn20090206105518407C196791'},Unknown,348,Unknown,Moderate
2012-09-06 23:00:00,-29.9135,30.9419,South Africa,ecr,{'url': 'http://www.ecr.co.za/kagiso/content/en/east-coast-radio/east-coast-radio-news?oid=1726873&sn=Detail&pid=490476&SPCA-landslide--latest'},Unknown,943,Unknown,Severe
2016-07-25 00:00:00,-29.86,30.9642,South Africa,News 24,{'url': 'http://www.news24.com/SouthAfrica/News/body-of-a-durban-mudslide-victim-found-20160726'},Unknown,303,Unknown,Moderate
2012-03-04 09:00:00,-29.8124,30.978,South Africa,iol,{'url': 'http://www.iol.co.za/dailynews/news/four-drown-in-kzn-flooded-rivers-1.1248639'},Unknown,569,Unknown,Moderate
2012-09-06 23:00:00,-29.7826,30.8331,South Africa,ecr,{'url': 'http://www.ecr.co.za/kagiso/content/en/east-coast-radio/east-coast-radio-news?oid=1726873&sn=Detail&pid=490476&SPCA-landslide--latest'},Unknown,894,Unknown,Severe
2013-03-03 00:00:00,-29.7736,151.1112,Australia,www.smh.com.au,{'url': 'http://www.smh.com.au/nsw/landslide-closes-highway-in-states-north-20130303-2fe05.html'},Unknown,680,Unknown,Moderate
2011-04-23 08:00:00,-29.6634,-51.1339,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=392322&CategoryId=10718'},Unknown,297,Unknown,Minor
2011-04-23 08:00:00,-29.5706,-50.7578,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=392267&CategoryId=14090'},Unknown,368,Unknown,Moderate
2016-10-31 14:24:00,-29.542639,30.280797,Unknown,News 24,{'url': 'http://www.news24.com/SouthAfrica/News/burst-pipe-blocks-road-20161031'},Unknown,177,Unknown,Minor
2009-12-04 00:00:00,-29.5345,-53.3906,Brazil,google,{'url': 'http://www.google.com/hostednews/canadianpress/article/ALeqM5iJB3mW_LxHMa8LuX_ohGJzY_6-Sg'},Unknown,945,Unknown,Severe
2010-10-08 20:00:00,-29.4985,152.3913,Australia,news.smh,{'url': 'http://news.smh.com.au/breaking-news-national/landslide-forces-road-closure-20101009-16cc4.html'},Unknown,931,Unknown,Severe
2010-10-10 00:00:00,-29.4884,152.446,Australia,armidaleexpress,{'url': 'http://www.armidaleexpress.com.au/news/local/news/general/landslide-slows-traffic-between-glen-innes-and-grafton/1965178.aspx'},Unknown,217,Unknown,Minor
2013-11-11 00:00:00,-29.4878,-51.3442,Brazil,redesul,{'url': 'https://www.redesul.com.br/noticias/show/noticia/30217-desmoronamento-de-casa-causa-morte-mae-e-filha-em-bom-principio'},Unknown,168,Unknown,Minor
2017-04-04 13:16:00,-29.4722515,153.143192,Unknown,The Daily Examiner,{'url': 'https://www.dailyexaminer.com.au/news/land-slips-put-lower-clarence-roads-in-jeopardy/3163112/'},Unknown,109,Unknown,Minor
2017-03-20 19:36:00,-29.4720726,152.3514367,Unknown,The Daily Examiner,{'url': 'https://www.dailyexaminer.com.au/news/its-not-over-in-the-valley/3157560/'},Unknown,776,Unknown,Severe
2013-12-10 23:00:00,-29.4478,-51.346,Brazil,www.fatonovo.com.br,{'url': 'http://www.fatonovo.com.br/novo-deslizamento-volta-a-preocupar-not-2238.php'},Unknown,56,Unknown,Minor
2016-05-27 08:00:00,-28.8648,151.8718,Australia,Warwick Daily News,{'url': 'http://www.warwickdailynews.com.au/news/widespread-rain-triggers-mudslide-on-granite-belt/3034573/'},Unknown,951,Unknown,Severe
2017-02-25 16:52:00,-28.708321,153.429014,Unknown,The Northern Star,{'url': 'https://www.northernstar.com.au/news/bridge-abutment-slip-causes-lane-closure/3147782/'},Unknown,960,Unknown,Severe
2011-01-09 00:00:00,-28.6604,153.277,Australia,northernstar,{'url': 'http://www.northernstar.com.au/story/2011/01/10/landslide-channon-lismore-weather/'},Unknown,305,Unknown,Moderate
2012-01-27 00:00:00,-28.5358,153.3923,Australia,northernstar,{'url': 'http://www.northernstar.com.au/story/2012/01/30/landslide-impacts-on-residents-routine/'},Unknown,481,Unknown,Moderate
2014-01-24 18:00:00,-28.2167,-65.8667,Argentina,TVNZ One News,{'url': 'http://tvnz.co.nz/world-news/deadly-mudslide-sweeps-through-argentina-5807752#http://tvnz.co.nz/world-news/deadly-mudslide-sweeps-through-argentina-5807752'},Unknown,299,Unknown,Minor
2010-12-04 00:00:00,-28.131,153.2893,Australia,couriermail,{'url': 'http://www.couriermail.com.au/news/queensland-awash-thousands-stranded-and-theres-much-more-to-come/story-e6freon6-1225966052967'},Unknown,801,Unknown,Severe
2017-03-29 18:36:00,-28.08114457,153.1081019,Unknown,News.com.au,{'url': 'http://www.news.com.au/national/breaking-news/gold-coast-residents-could-become-isolated/news-story/310b2c6f5df899347e380cbfaeec2a40'},Unknown,593,Unknown,Moderate
2008-02-03 00:00:00,-28.0667,153.2298,Australia,goldcoast,{'url': 'http://www.goldcoast.com.au/article/2008/02/04/7404_gold-coast-top-story.html'},Unknown,146,Unknown,Minor
2011-01-21 00:00:00,-28.0605,152.3855,Australia,warwickdailynews,{'url': 'http://www.warwickdailynews.com.au/story/2011/01/21/landslide-closes-gap-again/'},Unknown,885,Unknown,Severe
2011-01-07 00:00:00,-28.0481,153.2456,Australia,goldcoast,{'url': 'http://www.goldcoast.com.au/article/2011/01/10/281431_gold-coast-news.html'},Unknown,349,Unknown,Moderate
2011-01-11 00:00:00,-27.6041,151.9802,Australia,smh,{'url': 'http://www.smh.com.au/environment/weather/miners-face-2b-lost-production-20110111-19ms3.html'},Unknown,740,Unknown,Moderate
2013-09-16 20:40:00,-27.5685,151.9941,Australia,www.thechronicle.com.au,{'url': 'http://www.thechronicle.com.au/news/landslides-close-toowoomba-range-overnight/2022873/'},Unknown,273,Unknown,Minor
2010-03-01 02:00:00,-27.5659,151.9979,Australia,quest-news.whereilive,{'url': 'http://quest-news.whereilive.com.au/news/story/more-flash-floods-to-come/'},Unknown,68,Unknown,Minor
2011-01-11 00:00:00,-27.4839,152.6019,Australia,couriermail,{'url': 'http://www.couriermail.com.au/news/queensland/flood-warning-sparked-telecommunications-meltdown-in-caboolture-flood-inquiry-hears/story-e6freoof-1226052441257'},Unknown,635,Unknown,Moderate
2011-01-10 00:00:00,-27.4601,152.0525,Australia,smh,{'url': 'http://www.smh.com.au/environment/family-survives-mudslide-but-loses-home-20110112-19o8q.html'},Unknown,62,Unknown,Minor
2011-01-10 00:00:00,-27.3865,152.7853,Australia,north-west-news.whereilive,{'url': 'http://north-west-news.whereilive.com.au/news/story/landslides-block-roads/'},Unknown,169,Unknown,Minor
2011-01-11 09:00:00,-27.3776,152.8211,Australia,thewesterner,{'url': 'http://www.thewesterner.com.au/pages/blogs.aspx?ID=3623'},Unknown,506,Unknown,Moderate
2009-09-09 00:00:00,-26.9286,-49.3653,Brazil,redskynews.com,{'url': 'http://redskynews.com/?p=1087'},Unknown,480,Unknown,Moderate
2011-01-11 09:00:00,-26.916,152.7436,Australia,thewesterner,{'url': 'http://www.thewesterner.com.au/pages/blogs.aspx?ID=3623'},Unknown,886,Unknown,Severe
2008-11-24 00:00:00,-26.8833,-48.65,Brazil,abcnews.go,{'url': 'http://abcnews.go.com/International/wireStory?id=6329708'},Unknown,660,Unknown,Moderate
2008-06-06 00:00:00,-26.8494,152.8915,Australia,merredin.yourguide,{'url': 'http://merredin.yourguide.com.au/news/national/national/general/landslide-closes-popular-glass-house-walk/784921.aspx'},Unknown,856,Unknown,Severe
2015-02-21 00:00:00,-26.6913,153.0551,Australia,Sunshine Coast Daily,{'url': 'http://www.sunshinecoastdaily.com.au/news/survival-instinct-proves-powerful/2555424/'},Unknown,170,Unknown,Minor
2010-10-08 23:00:00,-26.6144,153.0265,Australia,wikipedia,"{'url': 'http://en.wikipedia.org/wiki/Sunshine_Coast,_Queensland'}",Unknown,724,Unknown,Moderate
2009-09-08 00:00:00,-26.5833,-53.5833,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/8245351.stm'},Unknown,157,Unknown,Minor
2010-10-08 18:00:00,-26.3974,153.0871,Australia,sunshinecoastdaily,{'url': 'http://www.sunshinecoastdaily.com.au/story/2010/10/11/second-landslide-hits-road-noosa/'},Unknown,823,Unknown,Severe
2010-10-10 19:00:00,-26.3938,153.0898,Australia,sunshinecoastdaily,{'url': 'http://www.sunshinecoastdaily.com.au/story/2010/10/11/second-landslide-hits-road-noosa/'},Unknown,411,Unknown,Moderate
2012-01-17 22:00:00,-26.3402,31.141,Swaziland,times,{'url': 'http://www.times.co.sz/News/36793.html'},Unknown,709,Unknown,Moderate
2016-07-25 09:00:00,-26.2396,-69.6364,Chile,"AGU Bloga, Dave Petley",{'url': 'http://blogs.agu.org/landslideblog/2016/07/27/atacama-desert-1/'},Unknown,813,Unknown,Severe
2015-09-05 00:00:00,-25.8451,28.0851,South Africa,Centurion Rekord,{'url': 'http://rekordcenturion.co.za/57556/road-closed-due-to-mudslide/'},Unknown,781,Unknown,Severe
2011-03-09 00:00:00,-25.572,-48.7906,Brazil,asia.eurosport,{'url': 'http://asia.eurosport.com/fiawtcc/cars-and-parts-arrive-safe_sto2708168/story.shtml'},Unknown,718,Unknown,Moderate
2013-03-28 00:00:00,-25.4003,152.9012,Australia,www.gympietimes.com.au,{'url': 'http://www.gympietimes.com.au/news/land-slides-date-slips/1995219/'},Unknown,197,Unknown,Minor
2013-08-23 00:00:00,-25.4003,152.9012,Australia,www.gympietimes.com.au,{'url': 'http://www.gympietimes.com.au/news/land-slides-date-slips/1995219/'},Unknown,882,Unknown,Severe
2013-08-06 00:00:00,-25.3689,-57.4476,Paraguay,Sky News,{'url': 'http://news.sky.com/story/1125098/hunt-for-buried-gold-causes-suburban-landslide'},Unknown,794,Unknown,Severe
2011-03-09 00:00:00,-25.0209,-51.5288,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=389394&CategoryId=14090'},Unknown,329,Unknown,Moderate
2017-01-10 17:22:00,-23.916049,-65.467344,Unknown,The Bubble,{'url': 'http://www.thebubble.com/two-dead-and-more-than-a-thousand-evacuated-in-jujuy-after-biggest-landslide-in-39-years/'},Unknown,785,Unknown,Severe
2017-01-10 14:27:00,-23.91300145,-65.46576609,Unknown,Sydney Morning Herald,{'url': 'http://www.smh.com.au/world/mudslide-in-argentina-triggers-evacuation-20170112-gtq0ns.html'},Unknown,284,Unknown,Minor
2010-01-21 00:00:00,-23.7141,-46.4137,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=350899&CategoryId=14090'},Unknown,917,Unknown,Severe
2011-01-06 00:00:00,-23.6687,-46.4614,Brazil,denverpost,{'url': 'http://www.denverpost.com/nationworld/ci_17031457'},Unknown,268,Unknown,Minor
2010-01-21 00:00:00,-23.6682,-46.4617,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=350899&CategoryId=14090'},Unknown,144,Unknown,Minor
2009-09-08 00:00:00,-23.6419326,-46.4273239,Brazil,google,{'url': 'http://www.google.com/hostednews/ap/article/ALeqM5h61-3gp8PfCUXW5fQWj9v2TVha5QD9AJD1F00'},Unknown,499,Unknown,Moderate
2010-01-21 02:00:00,-23.54612792,-46.6288398,Brazil,Herald Sun,{'url': 'http://www.heraldsun.com.au/news/breaking-news/five-dead-in-brazil-storm/story-e6frf7jx-1225822359351'},Unknown,476,Unknown,Moderate
2015-03-07 23:00:00,-23.4499,-46.923,Brazil,Global Times,{'url': 'http://www.globaltimes.cn/content/910933.shtml'},Unknown,468,Unknown,Moderate
2009-12-04 00:00:00,-23.42446618,-46.71737124,Brazil,Townhall,"{'url': 'http://townhall.com/news/world/2009/12/04/brazil_20_deaths,_thousands_homeless_in_rains'}",Unknown,674,Unknown,Moderate
2011-01-12 04:00:00,-23.4242,-46.6574,Brazil,smh,{'url': 'http://www.smh.com.au/environment/weather/ten--killed-in-sao-paulo--deluge-20110112-19mxl.html'},Unknown,219,Unknown,Minor
2016-03-10 00:00:00,-23.3025,-46.5551,Brazil,The Australian,{'url': 'http://www.theaustralian.com.au/news/latest-news/flooding-kills-15-in-brazil/news-story/42dc9bda0cdf676a9e097642cb325daa'},Unknown,295,Unknown,Minor
2010-01-28 20:00:00,-23.2801,-46.7433,Brazil,english.cri,{'url': 'http://english.cri.cn/6966/2010/01/30/2321s546645.htm'},Unknown,435,Unknown,Moderate
2016-03-10 00:00:00,-23.2789,-46.7392,Brazil,The Australian,{'url': 'http://www.theaustralian.com.au/news/latest-news/flooding-kills-15-in-brazil/news-story/42dc9bda0cdf676a9e097642cb325daa'},Unknown,74,Unknown,Minor
2007-01-05 00:00:00,-23.2311,-46.6136,Brazil,Deutsche Presse-Agentur - MonstersandCritics,{'url': 'http://news.monstersandcritics.com/americas/news/article_1240141.php/Rain_leaves_at_least_20_people_dead_in_Brazil'},Unknown,161,Unknown,Minor
2011-01-06 00:00:00,-23.1864,-46.8844,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=383181&CategoryId=14090'},Unknown,283,Unknown,Minor
2010-11-24 23:00:00,-23.1812,150.748,Australia,themorningbulletin,{'url': 'http://www.themorningbulletin.com.au/story/2010/11/26/yeppoon-rock-slide-closes-one-lane-to-traffic/'},Unknown,854,Unknown,Severe
2010-01-01 06:00:00,-23.1077,-44.248,Brazil,rte,{'url': 'http://www.rte.ie/news/2010/0101/brazil.html'},Unknown,788,Unknown,Severe
2010-04-06 00:00:00,-23.0392,-43.5001,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,502,Unknown,Moderate
2010-04-06 00:00:00,-23.0291,-43.4897,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,510,Unknown,Moderate
2010-04-06 00:00:00,-23.0289,-43.489,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,224,Unknown,Minor
2010-04-06 00:00:00,-23.0189,-43.4788,Brazil,riotimesonline.com,{'url': 'http://riotimesonline.com/news/front-page/storm-rains-chaos-on-rio/'},Unknown,172,Unknown,Minor
2010-04-06 00:00:00,-23.0145,-43.2915,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,458,Unknown,Moderate
2010-01-01 00:00:00,-23.01374445,-44.32249842,Brazil,CNN,{'url': 'http://www.cnn.com/2010/WORLD/americas/01/01/brazil.floods/index.html'},Unknown,247,Unknown,Minor
2010-04-06 00:00:00,-23.0099,-43.288,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,746,Unknown,Moderate
2010-01-01 00:00:00,-23.0085,-44.3228,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/8437408.stm'},Unknown,423,Unknown,Moderate
2010-04-06 00:00:00,-23.0085,-43.527,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,64,Unknown,Minor
2010-04-06 00:00:00,-23.0011,-43.2747,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,245,Unknown,Minor
2009-11-16 00:00:00,-23.0,-43.24,Brazil,laht,{'url': 'http://www.laht.com/article.asp?ArticleId=347468&CategoryId=14090'},Unknown,221,Unknown,Minor
2010-04-06 00:00:00,-22.9928,-43.2524,Brazil,news.google,{'url': 'http://news.google.com/news/url?sa=t&ct2=us%2F0_0_s_0_0_t&ct3=MAA4AEgAUABqAnVz&usg=AFQjCNGqL6DeBIZeNtQwqcY3vqPT_l8x1A&sig2=C-LH5rOQ18Sj4psoIgVKxg&cid=17593737277262&ei=3pvHS7CfGt3SlQfN4-uhAw&rt=SEARCH&vm=STANDARD&url=http%3A%2F%2Fwww.guardian.co.u'},Unknown,143,Unknown,Minor
2010-04-06 00:00:00,-22.9925,-43.2542,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,874,Unknown,Severe
2010-04-06 00:00:00,-22.9849,-43.697,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,381,Unknown,Moderate
2010-04-06 00:00:00,-22.983,-43.1976,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,903,Unknown,Severe
2010-04-06 00:00:00,-22.9824,-43.2987,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,703,Unknown,Moderate
2010-04-06 00:00:00,-22.9801,-43.2328,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,991,Unknown,Severe
2010-04-06 00:00:00,-22.9778,-43.2324,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,239,Unknown,Minor
2010-04-06 00:00:00,-22.9766,-43.2903,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,542,Unknown,Moderate
2010-04-06 06:00:00,-22.9654,-43.2345,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,60,Unknown,Minor
2010-04-06 00:00:00,-22.9652,-43.1992,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,255,Unknown,Minor
2010-04-06 00:00:00,-22.9638,-43.4762,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,350,Unknown,Moderate
2010-04-06 00:00:00,-22.9631,-43.0252,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,226,Unknown,Minor
2010-04-06 00:00:00,-22.962,-43.1737,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,954,Unknown,Severe
2010-04-06 00:00:00,-22.9619,-43.1773,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,886,Unknown,Severe
2010-04-06 00:00:00,-22.9593,-43.206,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,641,Unknown,Moderate
2010-04-06 00:00:00,-22.9577,-43.1992,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,844,Unknown,Severe
2010-04-06 00:00:00,-22.9553,-43.2014,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,827,Unknown,Severe
2010-04-06 00:00:00,-22.9529,-43.2631,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,434,Unknown,Moderate
2010-04-06 00:00:00,-22.9509,-43.2357,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,301,Unknown,Moderate
2010-04-06 00:00:00,-22.9493,-43.2063,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,496,Unknown,Moderate
2010-04-06 00:00:00,-22.9463,-43.2103,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,786,Unknown,Severe
2010-04-06 00:00:00,-22.9458,-43.2167,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/americas/8619624.stm'},Unknown,514,Unknown,Moderate
2010-04-06 00:00:00,-22.945,-43.3223,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,468,Unknown,Moderate
2009-12-31 00:00:00,-22.9428,-43.3581,Brazil,news.bbc,{'url': 'http://news.bbc.co.uk/2/hi/americas/8436388.stm'},Unknown,620,Unknown,Moderate
2010-04-06 00:00:00,-22.9428,-43.1861,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,363,Unknown,Moderate
2010-04-06 00:00:00,-22.9417,-43.2491,Brazil,maps.google.com,"{'url': 'http://maps.google.com.br/maps/ms?source=embed&hl=pt-BR&geocode=&ie=UTF8&hq=&hnear=Rio+de+Janeiro&msa=0&msid=110026147481356317915.0004839536552b00e40d1&ll=-22.941638,-43.204765&spn=0.110658,0.145912&z=12'}",Unknown,856,Unknown,Severe
